기업,종목코드,기간,기준일,항목,값,통화,값구분,출처,검산,라운드
Valero Energy,VLO,2019Q1,2019-03-31,분기별 영업활동현금흐름,877000000,USD,공시,https://www.sec.gov/Archives/edgar/data/1035002/000103500219000025/,,6
Valero Energy,VLO,2019Q1,2019-03-31,분기말 자산총계,52095000000,USD,공시,https://www.sec.gov/Archives/edgar/data/1035002/000103500219000025/,,6
Valero Energy,VLO,2019Q1,2019-03-31,분기말 부채총계,30316000000,USD,계산(부채및자본-총자본),https://www.sec.gov/Archives/edgar/data/1035002/000103500219000025/,부채및자본 52095000000 − 총자본 21779000000,6
Valero Energy,VLO,2019Q1,2019-03-31,분기말 총자본(자기자본),21779000000,USD,공시,https://www.sec.gov/Archives/edgar/data/1035002/000103500219000025/,,6
Valero Energy,VLO,2019Q1,2019-03-31,분기말 지배지분 자본,21309000000,USD,공시,https://www.sec.gov/Archives/edgar/data/1035002/000103500219000025/,,6
Valero Energy,VLO,2019Q1,2019-03-29,분기말 종가,84.83,USD,API,https://query1.finance.yahoo.com/v8/finance/chart/VLO?interval=1d&events=splits (2019-03-29),,6
Valero Energy,VLO,2019Q1,2019-04-30,분기말 상장주식수,417241451,주,공시(표지 기준일),https://www.sec.gov/Archives/edgar/data/1035002/000103500219000025/,dei:EntityCommonStockSharesOutstanding 클래스 합,6
Valero Energy,VLO,2019Q1,2019-03-29,분기말 시가총액,35394592288,USD,계산(종가×주식수),https://query1.finance.yahoo.com/v8/finance/chart/VLO?interval=1d&events=splits (2019-03-29) ; https://www.sec.gov/Archives/edgar/data/1035002/000103500219000025/,종가 84.83 × 주식수 417241451,6
Valero Energy,VLO,2019Q2,2019-06-30,분기별 매출액,28933000000,USD,공시,https://www.sec.gov/Archives/edgar/data/1035002/000103500219000040/,,6
Valero Energy,VLO,2019Q2,2019-06-30,분기별 영업이익,908000000,USD,공시,https://www.sec.gov/Archives/edgar/data/1035002/000103500219000040/,,6
Valero Energy,VLO,2019Q2,2019-06-30,분기별 당기순이익(지배),612000000,USD,공시,https://www.sec.gov/Archives/edgar/data/1035002/000103500219000040/,,6
Valero Energy,VLO,2019Q2,2019-06-30,분기별 영업활동현금흐름,1517000000,USD,계산(누적차감),https://www.sec.gov/Archives/edgar/data/1035002/000103500219000040/ ; https://www.sec.gov/Archives/edgar/data/1035002/000103500219000025/,누적 2394000000 − 직전누적 877000000 (시작 2019-01-01),6
Valero Energy,VLO,2019Q2,2019-06-30,분기말 자산총계,52022000000,USD,공시,https://www.sec.gov/Archives/edgar/data/1035002/000103500219000040/,,6
Valero Energy,VLO,2019Q2,2019-06-30,분기말 부채총계,30185000000,USD,계산(부채및자본-총자본),https://www.sec.gov/Archives/edgar/data/1035002/000103500219000040/,부채및자본 52022000000 − 총자본 21837000000,6
Valero Energy,VLO,2019Q2,2019-06-30,분기말 총자본(자기자본),21837000000,USD,공시,https://www.sec.gov/Archives/edgar/data/1035002/000103500219000040/,,6
Valero Energy,VLO,2019Q2,2019-06-30,분기말 지배지분 자본,21345000000,USD,공시,https://www.sec.gov/Archives/edgar/data/1035002/000103500219000040/,,6
Valero Energy,VLO,2019Q2,2019-06-28,분기말 종가,85.61,USD,API,https://query1.finance.yahoo.com/v8/finance/chart/VLO?interval=1d&events=splits (2019-06-28),,6
Valero Energy,VLO,2019Q2,2019-07-31,분기말 상장주식수,414403440,주,공시(표지 기준일),https://www.sec.gov/Archives/edgar/data/1035002/000103500219000040/,dei:EntityCommonStockSharesOutstanding 클래스 합,6
Valero Energy,VLO,2019Q2,2019-06-28,분기말 시가총액,35477078498,USD,계산(종가×주식수),https://query1.finance.yahoo.com/v8/finance/chart/VLO?interval=1d&events=splits (2019-06-28) ; https://www.sec.gov/Archives/edgar/data/1035002/000103500219000040/,종가 85.61 × 주식수 414403440,6
Valero Energy,VLO,2019Q3,2019-09-30,분기별 매출액,27249000000,USD,공시,https://www.sec.gov/Archives/edgar/data/1035002/000103500219000047/,,6
Valero Energy,VLO,2019Q3,2019-09-30,분기별 영업이익,881000000,USD,공시,https://www.sec.gov/Archives/edgar/data/1035002/000103500219000047/,,6
Valero Energy,VLO,2019Q3,2019-09-30,분기별 당기순이익(지배),609000000,USD,공시,https://www.sec.gov/Archives/edgar/data/1035002/000103500219000047/,,6
Valero Energy,VLO,2019Q3,2019-09-30,분기별 영업활동현금흐름,1429000000,USD,계산(누적차감),https://www.sec.gov/Archives/edgar/data/1035002/000103500219000047/ ; https://www.sec.gov/Archives/edgar/data/1035002/000103500219000040/,누적 3823000000 − 직전누적 2394000000 (시작 2019-01-01),6
Valero Energy,VLO,2019Q3,2019-09-30,분기말 자산총계,51229000000,USD,공시,https://www.sec.gov/Archives/edgar/data/1035002/000103500219000047/,,6
Valero Energy,VLO,2019Q3,2019-09-30,분기말 부채총계,29641000000,USD,계산(부채및자본-총자본),https://www.sec.gov/Archives/edgar/data/1035002/000103500219000047/,부채및자본 51229000000 − 총자본 21588000000,6
Valero Energy,VLO,2019Q3,2019-09-30,분기말 총자본(자기자본),21588000000,USD,공시,https://www.sec.gov/Archives/edgar/data/1035002/000103500219000047/,,6
Valero Energy,VLO,2019Q3,2019-09-30,분기말 지배지분 자본,21107000000,USD,공시,https://www.sec.gov/Archives/edgar/data/1035002/000103500219000047/,,6
Valero Energy,VLO,2019Q3,2019-09-30,분기말 종가,85.24,USD,API,https://query1.finance.yahoo.com/v8/finance/chart/VLO?interval=1d&events=splits (2019-09-30),,6
Valero Energy,VLO,2019Q3,2019-10-29,분기말 상장주식수,410652732,주,공시(표지 기준일),https://www.sec.gov/Archives/edgar/data/1035002/000103500219000047/,dei:EntityCommonStockSharesOutstanding 클래스 합,6
Valero Energy,VLO,2019Q3,2019-09-30,분기말 시가총액,35004038876,USD,계산(종가×주식수),https://query1.finance.yahoo.com/v8/finance/chart/VLO?interval=1d&events=splits (2019-09-30) ; https://www.sec.gov/Archives/edgar/data/1035002/000103500219000047/,종가 85.24 × 주식수 410652732,6
Valero Energy,VLO,2019Q4,2019-12-31,분기별 매출액,27879000000,USD,계산(연간-3분기누적),https://www.sec.gov/Archives/edgar/data/1035002/000103500220000007/ ; https://www.sec.gov/Archives/edgar/data/1035002/000103500219000047/,연간 108324000000 − 9개월누적 80445000000 (RevenueFromContractWithCustomerIncludingAssessedTax),6
Valero Energy,VLO,2019Q4,2019-12-31,분기별 영업이익,1739000000,USD,계산(연간-3분기누적),https://www.sec.gov/Archives/edgar/data/1035002/000103500220000007/ ; https://www.sec.gov/Archives/edgar/data/1035002/000103500219000047/,연간 3836000000 − 9개월누적 2097000000 (OperatingIncomeLoss),6
Valero Energy,VLO,2019Q4,2019-12-31,분기별 당기순이익(지배),1060000000,USD,계산(연간-3분기누적),https://www.sec.gov/Archives/edgar/data/1035002/000103500220000007/ ; https://www.sec.gov/Archives/edgar/data/1035002/000103500219000047/,연간 2422000000 − 9개월누적 1362000000 (NetIncomeLoss),6
Valero Energy,VLO,2019Q4,2019-12-31,분기별 영업활동현금흐름,1708000000,USD,계산(누적차감),https://www.sec.gov/Archives/edgar/data/1035002/000103500220000007/ ; https://www.sec.gov/Archives/edgar/data/1035002/000103500219000047/,누적 5531000000 − 직전누적 3823000000 (시작 2019-01-01),6
Valero Energy,VLO,2019Q4,2019-12-31,분기말 자산총계,53864000000,USD,공시,https://www.sec.gov/Archives/edgar/data/1035002/000103500220000007/,,6
Valero Energy,VLO,2019Q4,2019-12-31,분기말 부채총계,31328000000,USD,계산(부채및자본-총자본),https://www.sec.gov/Archives/edgar/data/1035002/000103500220000007/,부채및자본 53864000000 − 총자본 22536000000,6
Valero Energy,VLO,2019Q4,2019-12-31,분기말 총자본(자기자본),22536000000,USD,공시,https://www.sec.gov/Archives/edgar/data/1035002/000103500220000007/,,6
Valero Energy,VLO,2019Q4,2019-12-31,분기말 지배지분 자본,21803000000,USD,공시,https://www.sec.gov/Archives/edgar/data/1035002/000103500220000007/,,6
Valero Energy,VLO,2019Q4,2019-12-31,분기말 종가,93.65,USD,API,https://query1.finance.yahoo.com/v8/finance/chart/VLO?interval=1d&events=splits (2019-12-31),,6
Valero Energy,VLO,2019Q4,2020-01-31,분기말 상장주식수,409337126,주,공시(표지 기준일),https://www.sec.gov/Archives/edgar/data/1035002/000103500220000007/,dei:EntityCommonStockSharesOutstanding 클래스 합,6
Valero Energy,VLO,2019Q4,2019-12-31,분기말 시가총액,38334421850,USD,계산(종가×주식수),https://query1.finance.yahoo.com/v8/finance/chart/VLO?interval=1d&events=splits (2019-12-31) ; https://www.sec.gov/Archives/edgar/data/1035002/000103500220000007/,종가 93.65 × 주식수 409337126,6
Valero Energy,VLO,2020Q1,2020-03-31,분기별 매출액,22102000000,USD,공시,https://www.sec.gov/Archives/edgar/data/1035002/000103500220000016/,,6
Valero Energy,VLO,2020Q1,2020-03-31,분기별 영업이익,-2277000000,USD,공시,https://www.sec.gov/Archives/edgar/data/1035002/000103500220000016/,,6
Valero Energy,VLO,2020Q1,2020-03-31,분기별 당기순이익(지배),-1851000000,USD,공시,https://www.sec.gov/Archives/edgar/data/1035002/000103500220000016/,,6
Valero Energy,VLO,2020Q1,2020-03-31,분기별 영업활동현금흐름,-49000000,USD,공시,https://www.sec.gov/Archives/edgar/data/1035002/000103500220000016/,,6
Valero Energy,VLO,2020Q1,2020-03-31,분기말 자산총계,47747000000,USD,공시,https://www.sec.gov/Archives/edgar/data/1035002/000103500220000016/,,6
Valero Energy,VLO,2020Q1,2020-03-31,분기말 부채총계,28062000000,USD,계산(부채및자본-총자본),https://www.sec.gov/Archives/edgar/data/1035002/000103500220000016/,부채및자본 47747000000 − 총자본 19685000000,6
Valero Energy,VLO,2020Q1,2020-03-31,분기말 총자본(자기자본),19685000000,USD,공시,https://www.sec.gov/Archives/edgar/data/1035002/000103500220000016/,,6
Valero Energy,VLO,2020Q1,2020-03-31,분기말 지배지분 자본,18842000000,USD,공시,https://www.sec.gov/Archives/edgar/data/1035002/000103500220000016/,,6
Valero Energy,VLO,2020Q1,2020-03-31,분기말 종가,45.36,USD,API,https://query1.finance.yahoo.com/v8/finance/chart/VLO?interval=1d&events=splits (2020-03-31),,6
Valero Energy,VLO,2020Q1,2020-04-20,분기말 상장주식수,407698594,주,공시(표지 기준일),https://www.sec.gov/Archives/edgar/data/1035002/000103500220000016/,dei:EntityCommonStockSharesOutstanding 클래스 합,6
Valero Energy,VLO,2020Q1,2020-03-31,분기말 시가총액,18493208224,USD,계산(종가×주식수),https://query1.finance.yahoo.com/v8/finance/chart/VLO?interval=1d&events=splits (2020-03-31) ; https://www.sec.gov/Archives/edgar/data/1035002/000103500220000016/,종가 45.36 × 주식수 407698594,6
Valero Energy,VLO,2020Q2,2020-06-30,분기별 매출액,10397000000,USD,공시,https://www.sec.gov/Archives/edgar/data/1035002/000103500220000041/,,6
Valero Energy,VLO,2020Q2,2020-06-30,분기별 영업이익,1789000000,USD,공시,https://www.sec.gov/Archives/edgar/data/1035002/000103500220000041/,,6
Valero Energy,VLO,2020Q2,2020-06-30,분기별 당기순이익(지배),1253000000,USD,공시,https://www.sec.gov/Archives/edgar/data/1035002/000103500220000041/,,6
Valero Energy,VLO,2020Q2,2020-06-30,분기별 영업활동현금흐름,736000000,USD,계산(누적차감),https://www.sec.gov/Archives/edgar/data/1035002/000103500220000041/ ; https://www.sec.gov/Archives/edgar/data/1035002/000103500220000016/,누적 687000000 − 직전누적 -49000000 (시작 2020-01-01),6
Valero Energy,VLO,2020Q2,2020-06-30,분기말 자산총계,49099000000,USD,공시,https://www.sec.gov/Archives/edgar/data/1035002/000103500220000041/,,6
Valero Energy,VLO,2020Q2,2020-06-30,분기말 부채총계,28465000000,USD,계산(부채및자본-총자본),https://www.sec.gov/Archives/edgar/data/1035002/000103500220000041/,부채및자본 49099000000 − 총자본 20634000000,6
Valero Energy,VLO,2020Q2,2020-06-30,분기말 총자본(자기자본),20634000000,USD,공시,https://www.sec.gov/Archives/edgar/data/1035002/000103500220000041/,,6
Valero Energy,VLO,2020Q2,2020-06-30,분기말 지배지분 자본,19847000000,USD,공시,https://www.sec.gov/Archives/edgar/data/1035002/000103500220000041/,,6
Valero Energy,VLO,2020Q2,2020-06-30,분기말 종가,58.82,USD,API,https://query1.finance.yahoo.com/v8/finance/chart/VLO?interval=1d&events=splits (2020-06-30),,6
Valero Energy,VLO,2020Q2,2020-07-20,분기말 상장주식수,407757274,주,공시(표지 기준일),https://www.sec.gov/Archives/edgar/data/1035002/000103500220000041/,dei:EntityCommonStockSharesOutstanding 클래스 합,6
Valero Energy,VLO,2020Q2,2020-06-30,분기말 시가총액,23984282857,USD,계산(종가×주식수),https://query1.finance.yahoo.com/v8/finance/chart/VLO?interval=1d&events=splits (2020-06-30) ; https://www.sec.gov/Archives/edgar/data/1035002/000103500220000041/,종가 58.82 × 주식수 407757274,6
Valero Energy,VLO,2020Q3,2020-09-30,분기별 매출액,15809000000,USD,공시,https://www.sec.gov/Archives/edgar/data/1035002/000103500220000053/,,6
Valero Energy,VLO,2020Q3,2020-09-30,분기별 영업이익,-621000000,USD,공시,https://www.sec.gov/Archives/edgar/data/1035002/000103500220000053/,,6
Valero Energy,VLO,2020Q3,2020-09-30,분기별 당기순이익(지배),-464000000,USD,공시,https://www.sec.gov/Archives/edgar/data/1035002/000103500220000053/,,6
Valero Energy,VLO,2020Q3,2020-09-30,분기별 영업활동현금흐름,165000000,USD,계산(누적차감),https://www.sec.gov/Archives/edgar/data/1035002/000103500220000053/ ; https://www.sec.gov/Archives/edgar/data/1035002/000103500220000041/,누적 852000000 − 직전누적 687000000 (시작 2020-01-01),6
Valero Energy,VLO,2020Q3,2020-09-30,분기말 자산총계,51732000000,USD,공시,https://www.sec.gov/Archives/edgar/data/1035002/000103500220000053/,,6
Valero Energy,VLO,2020Q3,2020-09-30,분기말 부채총계,31716000000,USD,계산(부채및자본-총자본),https://www.sec.gov/Archives/edgar/data/1035002/000103500220000053/,부채및자본 51732000000 − 총자본 20016000000,6
Valero Energy,VLO,2020Q3,2020-09-30,분기말 총자본(자기자본),20016000000,USD,공시,https://www.sec.gov/Archives/edgar/data/1035002/000103500220000053/,,6
Valero Energy,VLO,2020Q3,2020-09-30,분기말 지배지분 자본,19223000000,USD,공시,https://www.sec.gov/Archives/edgar/data/1035002/000103500220000053/,,6
Valero Energy,VLO,2020Q3,2020-09-30,분기말 종가,43.32,USD,API,https://query1.finance.yahoo.com/v8/finance/chart/VLO?interval=1d&events=splits (2020-09-30),,6
Valero Energy,VLO,2020Q3,2020-10-23,분기말 상장주식수,407789217,주,공시(표지 기준일),https://www.sec.gov/Archives/edgar/data/1035002/000103500220000053/,dei:EntityCommonStockSharesOutstanding 클래스 합,6
Valero Energy,VLO,2020Q3,2020-09-30,분기말 시가총액,17665428880,USD,계산(종가×주식수),https://query1.finance.yahoo.com/v8/finance/chart/VLO?interval=1d&events=splits (2020-09-30) ; https://www.sec.gov/Archives/edgar/data/1035002/000103500220000053/,종가 43.32 × 주식수 407789217,6
Valero Energy,VLO,2020Q4,2020-12-31,분기별 매출액,16604000000,USD,계산(연간-3분기누적),https://www.sec.gov/Archives/edgar/data/1035002/000103500221000051/ ; https://www.sec.gov/Archives/edgar/data/1035002/000103500220000053/,연간 64912000000 − 9개월누적 48308000000 (RevenueFromContractWithCustomerIncludingAssessedTax),6
Valero Energy,VLO,2020Q4,2020-12-31,분기별 영업이익,-470000000,USD,계산(연간-3분기누적),https://www.sec.gov/Archives/edgar/data/1035002/000103500221000051/ ; https://www.sec.gov/Archives/edgar/data/1035002/000103500220000053/,연간 -1579000000 − 9개월누적 -1109000000 (OperatingIncomeLoss),6
Valero Energy,VLO,2020Q4,2020-12-31,분기별 당기순이익(지배),-359000000,USD,계산(연간-3분기누적),https://www.sec.gov/Archives/edgar/data/1035002/000103500221000051/ ; https://www.sec.gov/Archives/edgar/data/1035002/000103500220000053/,연간 -1421000000 − 9개월누적 -1062000000 (NetIncomeLoss),6
Valero Energy,VLO,2020Q4,2020-12-31,분기별 영업활동현금흐름,96000000,USD,계산(누적차감),https://www.sec.gov/Archives/edgar/data/1035002/000103500221000051/ ; https://www.sec.gov/Archives/edgar/data/1035002/000103500220000053/,누적 948000000 − 직전누적 852000000 (시작 2020-01-01),6
Valero Energy,VLO,2020Q4,2020-12-31,분기말 자산총계,51774000000,USD,공시,https://www.sec.gov/Archives/edgar/data/1035002/000103500221000051/,,6
Valero Energy,VLO,2020Q4,2020-12-31,분기말 부채총계,32132000000,USD,계산(부채및자본-총자본),https://www.sec.gov/Archives/edgar/data/1035002/000103500221000051/,부채및자본 51774000000 − 총자본 19642000000,6
Valero Energy,VLO,2020Q4,2020-12-31,분기말 총자본(자기자본),19642000000,USD,공시,https://www.sec.gov/Archives/edgar/data/1035002/000103500221000051/,,6
Valero Energy,VLO,2020Q4,2020-12-31,분기말 지배지분 자본,18801000000,USD,공시,https://www.sec.gov/Archives/edgar/data/1035002/000103500221000051/,,6
Valero Energy,VLO,2020Q4,2020-12-31,분기말 종가,56.57,USD,API,https://query1.finance.yahoo.com/v8/finance/chart/VLO?interval=1d&events=splits (2020-12-31),,6
Valero Energy,VLO,2020Q4,2021-02-19,분기말 상장주식수,408562891,주,공시(표지 기준일),https://www.sec.gov/Archives/edgar/data/1035002/000103500221000051/,dei:EntityCommonStockSharesOutstanding 클래스 합,6
Valero Energy,VLO,2020Q4,2020-12-31,분기말 시가총액,23112402744,USD,계산(종가×주식수),https://query1.finance.yahoo.com/v8/finance/chart/VLO?interval=1d&events=splits (2020-12-31) ; https://www.sec.gov/Archives/edgar/data/1035002/000103500221000051/,종가 56.57 × 주식수 408562891,6
Valero Energy,VLO,2021Q1,2021-03-31,분기별 매출액,20806000000,USD,공시,https://www.sec.gov/Archives/edgar/data/1035002/000103500221000068/,,6
Valero Energy,VLO,2021Q1,2021-03-31,분기별 영업이익,-666000000,USD,공시,https://www.sec.gov/Archives/edgar/data/1035002/000103500221000068/,,6
Valero Energy,VLO,2021Q1,2021-03-31,분기별 당기순이익(지배),-704000000,USD,공시,https://www.sec.gov/Archives/edgar/data/1035002/000103500221000068/,,6
Valero Energy,VLO,2021Q1,2021-03-31,분기별 영업활동현금흐름,-52000000,USD,공시,https://www.sec.gov/Archives/edgar/data/1035002/000103500221000068/,,6
Valero Energy,VLO,2021Q1,2021-03-31,분기말 자산총계,53614000000,USD,공시,https://www.sec.gov/Archives/edgar/data/1035002/000103500221000068/,,6
Valero Energy,VLO,2021Q1,2021-03-31,분기말 부채총계,34887000000,USD,계산(부채및자본-총자본),https://www.sec.gov/Archives/edgar/data/1035002/000103500221000068/,부채및자본 53614000000 − 총자본 18727000000,6
Valero Energy,VLO,2021Q1,2021-03-31,분기말 총자본(자기자본),18727000000,USD,공시,https://www.sec.gov/Archives/edgar/data/1035002/000103500221000068/,,6
Valero Energy,VLO,2021Q1,2021-03-31,분기말 지배지분 자본,17801000000,USD,공시,https://www.sec.gov/Archives/edgar/data/1035002/000103500221000068/,,6
Valero Energy,VLO,2021Q1,2021-03-31,분기말 종가,71.6,USD,API,https://query1.finance.yahoo.com/v8/finance/chart/VLO?interval=1d&events=splits (2021-03-31),,6
Valero Energy,VLO,2021Q1,2021-04-23,분기말 상장주식수,408760165,주,공시(표지 기준일),https://www.sec.gov/Archives/edgar/data/1035002/000103500221000068/,dei:EntityCommonStockSharesOutstanding 클래스 합,6
Valero Energy,VLO,2021Q1,2021-03-31,분기말 시가총액,29267227814,USD,계산(종가×주식수),https://query1.finance.yahoo.com/v8/finance/chart/VLO?interval=1d&events=splits (2021-03-31) ; https://www.sec.gov/Archives/edgar/data/1035002/000103500221000068/,종가 71.6 × 주식수 408760165,6
Valero Energy,VLO,2021Q2,2021-06-30,분기별 매출액,27748000000,USD,공시,https://www.sec.gov/Archives/edgar/data/1035002/000103500221000102/,,6
Valero Energy,VLO,2021Q2,2021-06-30,분기별 영업이익,509000000,USD,공시,https://www.sec.gov/Archives/edgar/data/1035002/000103500221000102/,,6
Valero Energy,VLO,2021Q2,2021-06-30,분기별 당기순이익(지배),162000000,USD,공시,https://www.sec.gov/Archives/edgar/data/1035002/000103500221000102/,,6
Valero Energy,VLO,2021Q2,2021-06-30,분기별 영업활동현금흐름,2008000000,USD,계산(누적차감),https://www.sec.gov/Archives/edgar/data/1035002/000103500221000102/ ; https://www.sec.gov/Archives/edgar/data/1035002/000103500221000068/,누적 1956000000 − 직전누적 -52000000 (시작 2021-01-01),6
Valero Energy,VLO,2021Q2,2021-06-30,분기말 자산총계,55456000000,USD,공시,https://www.sec.gov/Archives/edgar/data/1035002/000103500221000102/,,6
Valero Energy,VLO,2021Q2,2021-06-30,분기말 부채총계,36752000000,USD,계산(부채및자본-총자본),https://www.sec.gov/Archives/edgar/data/1035002/000103500221000102/,부채및자본 55456000000 − 총자본 18704000000,6
Valero Energy,VLO,2021Q2,2021-06-30,분기말 총자본(자기자본),18704000000,USD,공시,https://www.sec.gov/Archives/edgar/data/1035002/000103500221000102/,,6
Valero Energy,VLO,2021Q2,2021-06-30,분기말 지배지분 자본,17651000000,USD,공시,https://www.sec.gov/Archives/edgar/data/1035002/000103500221000102/,,6
Valero Energy,VLO,2021Q2,2021-06-30,분기말 종가,78.08,USD,API,https://query1.finance.yahoo.com/v8/finance/chart/VLO?interval=1d&events=splits (2021-06-30),,6
Valero Energy,VLO,2021Q2,2021-07-23,분기말 상장주식수,408823430,주,공시(표지 기준일),https://www.sec.gov/Archives/edgar/data/1035002/000103500221000102/,dei:EntityCommonStockSharesOutstanding 클래스 합,6
Valero Energy,VLO,2021Q2,2021-06-30,분기말 시가총액,31920933414,USD,계산(종가×주식수),https://query1.finance.yahoo.com/v8/finance/chart/VLO?interval=1d&events=splits (2021-06-30) ; https://www.sec.gov/Archives/edgar/data/1035002/000103500221000102/,종가 78.08 × 주식수 408823430,6
Valero Energy,VLO,2021Q3,2021-09-30,분기별 매출액,29520000000,USD,공시,https://www.sec.gov/Archives/edgar/data/1035002/000103500221000118/,,6
Valero Energy,VLO,2021Q3,2021-09-30,분기별 영업이익,693000000,USD,공시,https://www.sec.gov/Archives/edgar/data/1035002/000103500221000118/,,6
Valero Energy,VLO,2021Q3,2021-09-30,분기별 당기순이익(지배),463000000,USD,공시,https://www.sec.gov/Archives/edgar/data/1035002/000103500221000118/,,6
Valero Energy,VLO,2021Q3,2021-09-30,분기별 영업활동현금흐름,1449000000,USD,계산(누적차감),https://www.sec.gov/Archives/edgar/data/1035002/000103500221000118/ ; https://www.sec.gov/Archives/edgar/data/1035002/000103500221000102/,누적 3405000000 − 직전누적 1956000000 (시작 2021-01-01),6
Valero Energy,VLO,2021Q3,2021-09-30,분기말 자산총계,54691000000,USD,공시,https://www.sec.gov/Archives/edgar/data/1035002/000103500221000118/,,6
Valero Energy,VLO,2021Q3,2021-09-30,분기말 부채총계,36102000000,USD,계산(부채및자본-총자본),https://www.sec.gov/Archives/edgar/data/1035002/000103500221000118/,부채및자본 54691000000 − 총자본 18589000000,6
Valero Energy,VLO,2021Q3,2021-09-30,분기말 총자본(자기자본),18589000000,USD,공시,https://www.sec.gov/Archives/edgar/data/1035002/000103500221000118/,,6
Valero Energy,VLO,2021Q3,2021-09-30,분기말 지배지분 자본,17476000000,USD,공시,https://www.sec.gov/Archives/edgar/data/1035002/000103500221000118/,,6
Valero Energy,VLO,2021Q3,2021-09-30,분기말 종가,70.57,USD,API,https://query1.finance.yahoo.com/v8/finance/chart/VLO?interval=1d&events=splits (2021-09-30),,6
Valero Energy,VLO,2021Q3,2021-10-22,분기말 상장주식수,408835615,주,공시(표지 기준일),https://www.sec.gov/Archives/edgar/data/1035002/000103500221000118/,dei:EntityCommonStockSharesOutstanding 클래스 합,6
Valero Energy,VLO,2021Q3,2021-09-30,분기말 시가총액,28851529351,USD,계산(종가×주식수),https://query1.finance.yahoo.com/v8/finance/chart/VLO?interval=1d&events=splits (2021-09-30) ; https://www.sec.gov/Archives/edgar/data/1035002/000103500221000118/,종가 70.57 × 주식수 408835615,6
Valero Energy,VLO,2021Q4,2021-12-31,분기별 매출액,35903000000,USD,계산(연간-3분기누적),https://www.sec.gov/Archives/edgar/data/1035002/000103500222000007/ ; https://www.sec.gov/Archives/edgar/data/1035002/000103500221000118/,연간 113977000000 − 9개월누적 78074000000 (RevenueFromContractWithCustomerIncludingAssessedTax),6
Valero Energy,VLO,2021Q4,2021-12-31,분기별 영업이익,1594000000,USD,계산(연간-3분기누적),https://www.sec.gov/Archives/edgar/data/1035002/000103500222000007/ ; https://www.sec.gov/Archives/edgar/data/1035002/000103500221000118/,연간 2130000000 − 9개월누적 536000000 (OperatingIncomeLoss),6
Valero Energy,VLO,2021Q4,2021-12-31,분기별 당기순이익(지배),1009000000,USD,계산(연간-3분기누적),https://www.sec.gov/Archives/edgar/data/1035002/000103500222000007/ ; https://www.sec.gov/Archives/edgar/data/1035002/000103500221000118/,연간 930000000 − 9개월누적 -79000000 (NetIncomeLoss),6
Valero Energy,VLO,2021Q4,2021-12-31,분기별 영업활동현금흐름,2454000000,USD,계산(누적차감),https://www.sec.gov/Archives/edgar/data/1035002/000103500222000007/ ; https://www.sec.gov/Archives/edgar/data/1035002/000103500221000118/,누적 5859000000 − 직전누적 3405000000 (시작 2021-01-01),6
Valero Energy,VLO,2021Q4,2021-12-31,분기말 자산총계,57888000000,USD,공시,https://www.sec.gov/Archives/edgar/data/1035002/000103500222000007/,,6
Valero Energy,VLO,2021Q4,2021-12-31,분기말 부채총계,38071000000,USD,계산(부채및자본-총자본),https://www.sec.gov/Archives/edgar/data/1035002/000103500222000007/,부채및자본 57888000000 − 총자본 19817000000,6
Valero Energy,VLO,2021Q4,2021-12-31,분기말 총자본(자기자본),19817000000,USD,공시,https://www.sec.gov/Archives/edgar/data/1035002/000103500222000007/,,6
Valero Energy,VLO,2021Q4,2021-12-31,분기말 지배지분 자본,18430000000,USD,공시,https://www.sec.gov/Archives/edgar/data/1035002/000103500222000007/,,6
Valero Energy,VLO,2021Q4,2021-12-31,분기말 종가,75.11,USD,API,https://query1.finance.yahoo.com/v8/finance/chart/VLO?interval=1d&events=splits (2021-12-31),,6
Valero Energy,VLO,2021Q4,2022-02-18,분기말 상장주식수,409303630,주,공시(표지 기준일),https://www.sec.gov/Archives/edgar/data/1035002/000103500222000007/,dei:EntityCommonStockSharesOutstanding 클래스 합,6
Valero Energy,VLO,2021Q4,2021-12-31,분기말 시가총액,30742795649,USD,계산(종가×주식수),https://query1.finance.yahoo.com/v8/finance/chart/VLO?interval=1d&events=splits (2021-12-31) ; https://www.sec.gov/Archives/edgar/data/1035002/000103500222000007/,종가 75.11 × 주식수 409303630,6
Valero Energy,VLO,2022Q1,2022-03-31,분기별 매출액,38542000000,USD,공시,https://www.sec.gov/Archives/edgar/data/1035002/000103500222000024/,,6
Valero Energy,VLO,2022Q1,2022-03-31,분기별 영업이익,1384000000,USD,공시,https://www.sec.gov/Archives/edgar/data/1035002/000103500222000024/,,6
Valero Energy,VLO,2022Q1,2022-03-31,분기별 당기순이익(지배),905000000,USD,공시,https://www.sec.gov/Archives/edgar/data/1035002/000103500222000024/,,6
Valero Energy,VLO,2022Q1,2022-03-31,분기별 영업활동현금흐름,588000000,USD,공시,https://www.sec.gov/Archives/edgar/data/1035002/000103500222000024/,,6
Valero Energy,VLO,2022Q1,2022-03-31,분기말 자산총계,60402000000,USD,공시,https://www.sec.gov/Archives/edgar/data/1035002/000103500222000024/,,6
Valero Energy,VLO,2022Q1,2022-03-31,분기말 부채총계,39992000000,USD,계산(부채및자본-총자본),https://www.sec.gov/Archives/edgar/data/1035002/000103500222000024/,부채및자본 60402000000 − 총자본 20410000000,6
