기업,종목코드,기간,기준일,항목,값,통화,값구분,출처,검산,라운드
PPG Industries,PPG,2019Q2,2019-06-30,분기말 자산총계,17955000000,USD,공시,https://www.sec.gov/Archives/edgar/data/79879/000007987919000032/,,16
PPG Industries,PPG,2019Q2,2019-06-30,분기말 부채총계,12768000000,USD,공시,https://www.sec.gov/Archives/edgar/data/79879/000007987919000032/,,16
PPG Industries,PPG,2019Q2,2019-06-30,분기말 총자본(자기자본),5187000000,USD,공시,https://www.sec.gov/Archives/edgar/data/79879/000007987919000032/,,16
PPG Industries,PPG,2019Q2,2019-06-30,분기말 지배지분 자본,5079000000,USD,공시,https://www.sec.gov/Archives/edgar/data/79879/000007987919000032/,,16
PPG Industries,PPG,2019Q2,2019-06-28,분기말 종가,116.71,USD,API,https://query1.finance.yahoo.com/v8/finance/chart/PPG?interval=1d&events=splits (2019-06-28),,16
PPG Industries,PPG,2019Q2,2019-06-30,분기말 상장주식수,236292889,주,공시(표지 기준일),https://www.sec.gov/Archives/edgar/data/79879/000007987919000032/,dei:EntityCommonStockSharesOutstanding 클래스 합,16
PPG Industries,PPG,2019Q2,2019-06-28,분기말 시가총액,27577743075,USD,계산(종가×주식수),https://query1.finance.yahoo.com/v8/finance/chart/PPG?interval=1d&events=splits (2019-06-28) ; https://www.sec.gov/Archives/edgar/data/79879/000007987919000032/,종가 116.71 × 주식수 236292889,16
PPG Industries,PPG,2019Q3,2019-09-30,분기별 매출액,3826000000,USD,공시,https://www.sec.gov/Archives/edgar/data/79879/000007987919000043/,,16
PPG Industries,PPG,2019Q3,2019-09-30,분기별 영업이익,586000000,USD,공시,https://www.sec.gov/Archives/edgar/data/79879/000007987919000043/,,16
PPG Industries,PPG,2019Q3,2019-09-30,분기별 당기순이익(지배),367000000,USD,공시,https://www.sec.gov/Archives/edgar/data/79879/000007987919000043/,,16
PPG Industries,PPG,2019Q3,2019-09-30,분기별 영업활동현금흐름,789000000,USD,계산(누적차감),https://www.sec.gov/Archives/edgar/data/79879/000007987919000043/ ; https://www.sec.gov/Archives/edgar/data/79879/000007987919000032/,누적 1271000000 − 직전누적 482000000 (시작 2019-01-01),16
PPG Industries,PPG,2019Q3,2019-09-30,분기말 자산총계,18064000000,USD,공시,https://www.sec.gov/Archives/edgar/data/79879/000007987919000043/,,16
PPG Industries,PPG,2019Q3,2019-09-30,분기말 부채총계,12709000000,USD,공시,https://www.sec.gov/Archives/edgar/data/79879/000007987919000043/,,16
PPG Industries,PPG,2019Q3,2019-09-30,분기말 총자본(자기자본),5355000000,USD,공시,https://www.sec.gov/Archives/edgar/data/79879/000007987919000043/,,16
PPG Industries,PPG,2019Q3,2019-09-30,분기말 지배지분 자본,5247000000,USD,공시,https://www.sec.gov/Archives/edgar/data/79879/000007987919000043/,,16
PPG Industries,PPG,2019Q3,2019-09-30,분기말 종가,118.51,USD,API,https://query1.finance.yahoo.com/v8/finance/chart/PPG?interval=1d&events=splits (2019-09-30),,16
PPG Industries,PPG,2019Q3,2019-09-30,분기말 상장주식수,236463211,주,공시(표지 기준일),https://www.sec.gov/Archives/edgar/data/79879/000007987919000043/,dei:EntityCommonStockSharesOutstanding 클래스 합,16
PPG Industries,PPG,2019Q3,2019-09-30,분기말 시가총액,28023255136,USD,계산(종가×주식수),https://query1.finance.yahoo.com/v8/finance/chart/PPG?interval=1d&events=splits (2019-09-30) ; https://www.sec.gov/Archives/edgar/data/79879/000007987919000043/,종가 118.51 × 주식수 236463211,16
PPG Industries,PPG,2019Q4,2019-12-31,분기별 매출액,3672000000,USD,계산(연간-3분기누적),https://www.sec.gov/Archives/edgar/data/79879/000007987920000008/ ; https://www.sec.gov/Archives/edgar/data/79879/000007987919000043/,연간 15146000000 − 9개월누적 11474000000 (RevenueFromContractWithCustomerExcludingAssessedTax),16
PPG Industries,PPG,2019Q4,2019-12-31,분기별 영업이익,510000000,USD,계산(연간-3분기누적),https://www.sec.gov/Archives/edgar/data/79879/000007987920000008/ ; https://www.sec.gov/Archives/edgar/data/79879/000007987919000043/,연간 2271000000 − 9개월누적 1761000000 (OperatingIncomeLoss),16
PPG Industries,PPG,2019Q4,2019-12-31,분기별 당기순이익(지배),292000000,USD,계산(연간-3분기누적),https://www.sec.gov/Archives/edgar/data/79879/000007987920000008/ ; https://www.sec.gov/Archives/edgar/data/79879/000007987919000043/,연간 1243000000 − 9개월누적 951000000 (NetIncomeLoss),16
PPG Industries,PPG,2019Q4,2019-12-31,분기별 영업활동현금흐름,809000000,USD,계산(누적차감),https://www.sec.gov/Archives/edgar/data/79879/000007987920000008/ ; https://www.sec.gov/Archives/edgar/data/79879/000007987919000043/,누적 2080000000 − 직전누적 1271000000 (시작 2019-01-01),16
PPG Industries,PPG,2019Q4,2019-12-31,분기말 자산총계,17708000000,USD,공시,https://www.sec.gov/Archives/edgar/data/79879/000007987920000008/,,16
PPG Industries,PPG,2019Q4,2019-12-31,분기말 부채총계,12305000000,USD,공시,https://www.sec.gov/Archives/edgar/data/79879/000007987920000008/,,16
PPG Industries,PPG,2019Q4,2019-12-31,분기말 총자본(자기자본),5403000000,USD,공시,https://www.sec.gov/Archives/edgar/data/79879/000007987920000008/,,16
PPG Industries,PPG,2019Q4,2019-12-31,분기말 지배지분 자본,5284000000,USD,공시,https://www.sec.gov/Archives/edgar/data/79879/000007987920000008/,,16
PPG Industries,PPG,2019Q4,2019-12-31,분기말 종가,133.49,USD,API,https://query1.finance.yahoo.com/v8/finance/chart/PPG?interval=1d&events=splits (2019-12-31),,16
PPG Industries,PPG,2019Q4,2020-01-31,분기말 상장주식수,235755928,주,공시(표지 기준일),https://www.sec.gov/Archives/edgar/data/79879/000007987920000008/,dei:EntityCommonStockSharesOutstanding 클래스 합,16
PPG Industries,PPG,2019Q4,2019-12-31,분기말 시가총액,31471058829,USD,계산(종가×주식수),https://query1.finance.yahoo.com/v8/finance/chart/PPG?interval=1d&events=splits (2019-12-31) ; https://www.sec.gov/Archives/edgar/data/79879/000007987920000008/,종가 133.49 × 주식수 235755928,16
PPG Industries,PPG,2020Q1,2020-03-31,분기별 매출액,3377000000,USD,공시,https://www.sec.gov/Archives/edgar/data/79879/000007987920000028/,,16
PPG Industries,PPG,2020Q1,2020-03-31,분기별 영업이익,453000000,USD,공시,https://www.sec.gov/Archives/edgar/data/79879/000007987920000028/,,16
PPG Industries,PPG,2020Q1,2020-03-31,분기별 당기순이익(지배),243000000,USD,공시,https://www.sec.gov/Archives/edgar/data/79879/000007987920000028/,,16
PPG Industries,PPG,2020Q1,2020-03-31,분기별 영업활동현금흐름,-159000000,USD,공시,https://www.sec.gov/Archives/edgar/data/79879/000007987920000028/,,16
PPG Industries,PPG,2020Q1,2020-03-31,분기말 자산총계,18064000000,USD,공시,https://www.sec.gov/Archives/edgar/data/79879/000007987920000028/,,16
PPG Industries,PPG,2020Q1,2020-03-31,분기말 부채총계,13227000000,USD,공시,https://www.sec.gov/Archives/edgar/data/79879/000007987920000028/,,16
PPG Industries,PPG,2020Q1,2020-03-31,분기말 총자본(자기자본),4837000000,USD,공시,https://www.sec.gov/Archives/edgar/data/79879/000007987920000028/,,16
PPG Industries,PPG,2020Q1,2020-03-31,분기말 지배지분 자본,4723000000,USD,공시,https://www.sec.gov/Archives/edgar/data/79879/000007987920000028/,,16
PPG Industries,PPG,2020Q1,2020-03-31,분기말 종가,83.6,USD,API,https://query1.finance.yahoo.com/v8/finance/chart/PPG?interval=1d&events=splits (2020-03-31),,16
PPG Industries,PPG,2020Q1,2020-03-31,분기말 상장주식수,235923428,주,공시(표지 기준일),https://www.sec.gov/Archives/edgar/data/79879/000007987920000028/,dei:EntityCommonStockSharesOutstanding 클래스 합,16
PPG Industries,PPG,2020Q1,2020-03-31,분기말 시가총액,19723198581,USD,계산(종가×주식수),https://query1.finance.yahoo.com/v8/finance/chart/PPG?interval=1d&events=splits (2020-03-31) ; https://www.sec.gov/Archives/edgar/data/79879/000007987920000028/,종가 83.6 × 주식수 235923428,16
PPG Industries,PPG,2020Q2,2020-06-30,분기별 매출액,3015000000,USD,공시,https://www.sec.gov/Archives/edgar/data/79879/000007987920000044/,,16
PPG Industries,PPG,2020Q2,2020-06-30,분기별 영업이익,396000000,USD,공시,https://www.sec.gov/Archives/edgar/data/79879/000007987920000044/,,16
PPG Industries,PPG,2020Q2,2020-06-30,분기별 당기순이익(지배),102000000,USD,공시,https://www.sec.gov/Archives/edgar/data/79879/000007987920000044/,,16
PPG Industries,PPG,2020Q2,2020-06-30,분기별 영업활동현금흐름,481000000,USD,계산(누적차감),https://www.sec.gov/Archives/edgar/data/79879/000007987920000044/ ; https://www.sec.gov/Archives/edgar/data/79879/000007987920000028/,누적 322000000 − 직전누적 -159000000 (시작 2020-01-01),16
PPG Industries,PPG,2020Q2,2020-06-30,분기말 자산총계,18170000000,USD,공시,https://www.sec.gov/Archives/edgar/data/79879/000007987920000044/,,16
PPG Industries,PPG,2020Q2,2020-06-30,분기말 부채총계,13232000000,USD,공시,https://www.sec.gov/Archives/edgar/data/79879/000007987920000044/,,16
PPG Industries,PPG,2020Q2,2020-06-30,분기말 총자본(자기자본),4938000000,USD,공시,https://www.sec.gov/Archives/edgar/data/79879/000007987920000044/,,16
PPG Industries,PPG,2020Q2,2020-06-30,분기말 지배지분 자본,4832000000,USD,공시,https://www.sec.gov/Archives/edgar/data/79879/000007987920000044/,,16
PPG Industries,PPG,2020Q2,2020-06-30,분기말 종가,106.06,USD,API,https://query1.finance.yahoo.com/v8/finance/chart/PPG?interval=1d&events=splits (2020-06-30),,16
PPG Industries,PPG,2020Q2,2020-06-30,분기말 상장주식수,235977363,주,공시(표지 기준일),https://www.sec.gov/Archives/edgar/data/79879/000007987920000044/,dei:EntityCommonStockSharesOutstanding 클래스 합,16
PPG Industries,PPG,2020Q2,2020-06-30,분기말 시가총액,25027759120,USD,계산(종가×주식수),https://query1.finance.yahoo.com/v8/finance/chart/PPG?interval=1d&events=splits (2020-06-30) ; https://www.sec.gov/Archives/edgar/data/79879/000007987920000044/,종가 106.06 × 주식수 235977363,16
PPG Industries,PPG,2020Q3,2020-09-30,분기별 매출액,3685000000,USD,공시,https://www.sec.gov/Archives/edgar/data/79879/000007987920000056/,,16
PPG Industries,PPG,2020Q3,2020-09-30,분기별 영업이익,679000000,USD,공시,https://www.sec.gov/Archives/edgar/data/79879/000007987920000056/,,16
PPG Industries,PPG,2020Q3,2020-09-30,분기별 당기순이익(지배),442000000,USD,공시,https://www.sec.gov/Archives/edgar/data/79879/000007987920000056/,,16
PPG Industries,PPG,2020Q3,2020-09-30,분기별 영업활동현금흐름,842000000,USD,계산(누적차감),https://www.sec.gov/Archives/edgar/data/79879/000007987920000056/ ; https://www.sec.gov/Archives/edgar/data/79879/000007987920000044/,누적 1164000000 − 직전누적 322000000 (시작 2020-01-01),16
PPG Industries,PPG,2020Q3,2020-09-30,분기말 자산총계,18300000000,USD,공시,https://www.sec.gov/Archives/edgar/data/79879/000007987920000056/,,16
PPG Industries,PPG,2020Q3,2020-09-30,분기말 부채총계,12876000000,USD,공시,https://www.sec.gov/Archives/edgar/data/79879/000007987920000056/,,16
PPG Industries,PPG,2020Q3,2020-09-30,분기말 총자본(자기자본),5424000000,USD,공시,https://www.sec.gov/Archives/edgar/data/79879/000007987920000056/,,16
PPG Industries,PPG,2020Q3,2020-09-30,분기말 지배지분 자본,5310000000,USD,공시,https://www.sec.gov/Archives/edgar/data/79879/000007987920000056/,,16
PPG Industries,PPG,2020Q3,2020-09-30,분기말 종가,122.08,USD,API,https://query1.finance.yahoo.com/v8/finance/chart/PPG?interval=1d&events=splits (2020-09-30),,16
PPG Industries,PPG,2020Q3,2020-09-30,분기말 상장주식수,236204417,주,공시(표지 기준일),https://www.sec.gov/Archives/edgar/data/79879/000007987920000056/,dei:EntityCommonStockSharesOutstanding 클래스 합,16
PPG Industries,PPG,2020Q3,2020-09-30,분기말 시가총액,28835835227,USD,계산(종가×주식수),https://query1.finance.yahoo.com/v8/finance/chart/PPG?interval=1d&events=splits (2020-09-30) ; https://www.sec.gov/Archives/edgar/data/79879/000007987920000056/,종가 122.08 × 주식수 236204417,16
PPG Industries,PPG,2020Q4,2020-12-31,분기별 매출액,3757000000,USD,계산(연간-3분기누적),https://www.sec.gov/Archives/edgar/data/79879/000007987921000008/ ; https://www.sec.gov/Archives/edgar/data/79879/000007987920000056/,연간 13834000000 − 9개월누적 10077000000 (RevenueFromContractWithCustomerExcludingAssessedTax),16
PPG Industries,PPG,2020Q4,2020-12-31,분기별 영업이익,581000000,USD,계산(연간-3분기누적),https://www.sec.gov/Archives/edgar/data/79879/000007987921000008/ ; https://www.sec.gov/Archives/edgar/data/79879/000007987920000056/,연간 2109000000 − 9개월누적 1528000000 (OperatingIncomeLoss),16
PPG Industries,PPG,2020Q4,2020-12-31,분기별 당기순이익(지배),272000000,USD,계산(연간-3분기누적),https://www.sec.gov/Archives/edgar/data/79879/000007987921000008/ ; https://www.sec.gov/Archives/edgar/data/79879/000007987920000056/,연간 1059000000 − 9개월누적 787000000 (NetIncomeLoss),16
PPG Industries,PPG,2020Q4,2020-12-31,분기별 영업활동현금흐름,966000000,USD,계산(누적차감),https://www.sec.gov/Archives/edgar/data/79879/000007987921000008/ ; https://www.sec.gov/Archives/edgar/data/79879/000007987920000056/,누적 2130000000 − 직전누적 1164000000 (시작 2020-01-01),16
PPG Industries,PPG,2020Q4,2020-12-31,분기말 자산총계,19556000000,USD,공시,https://www.sec.gov/Archives/edgar/data/79879/000007987921000008/,,16
PPG Industries,PPG,2020Q4,2020-12-31,분기말 부채총계,13741000000,USD,공시,https://www.sec.gov/Archives/edgar/data/79879/000007987921000008/,,16
PPG Industries,PPG,2020Q4,2020-12-31,분기말 총자본(자기자본),5815000000,USD,공시,https://www.sec.gov/Archives/edgar/data/79879/000007987921000008/,,16
PPG Industries,PPG,2020Q4,2020-12-31,분기말 지배지분 자본,5689000000,USD,공시,https://www.sec.gov/Archives/edgar/data/79879/000007987921000008/,,16
PPG Industries,PPG,2020Q4,2020-12-31,분기말 종가,144.22,USD,API,https://query1.finance.yahoo.com/v8/finance/chart/PPG?interval=1d&events=splits (2020-12-31),,16
PPG Industries,PPG,2020Q4,2021-01-31,분기말 상장주식수,236788855,주,공시(표지 기준일),https://www.sec.gov/Archives/edgar/data/79879/000007987921000008/,dei:EntityCommonStockSharesOutstanding 클래스 합,16
PPG Industries,PPG,2020Q4,2020-12-31,분기말 시가총액,34149688668,USD,계산(종가×주식수),https://query1.finance.yahoo.com/v8/finance/chart/PPG?interval=1d&events=splits (2020-12-31) ; https://www.sec.gov/Archives/edgar/data/79879/000007987921000008/,종가 144.22 × 주식수 236788855,16
PPG Industries,PPG,2021Q1,2021-03-31,분기별 매출액,3881000000,USD,공시,https://www.sec.gov/Archives/edgar/data/79879/000007987921000023/,,16
PPG Industries,PPG,2021Q1,2021-03-31,분기별 영업이익,631000000,USD,공시,https://www.sec.gov/Archives/edgar/data/79879/000007987921000023/,,16
PPG Industries,PPG,2021Q1,2021-03-31,분기별 당기순이익(지배),378000000,USD,공시,https://www.sec.gov/Archives/edgar/data/79879/000007987921000023/,,16
PPG Industries,PPG,2021Q1,2021-03-31,분기별 영업활동현금흐름,-23000000,USD,공시,https://www.sec.gov/Archives/edgar/data/79879/000007987921000023/,,16
PPG Industries,PPG,2021Q1,2021-03-31,분기말 자산총계,20139000000,USD,공시,https://www.sec.gov/Archives/edgar/data/79879/000007987921000023/,,16
PPG Industries,PPG,2021Q1,2021-03-31,분기말 부채총계,14170000000,USD,공시,https://www.sec.gov/Archives/edgar/data/79879/000007987921000023/,,16
PPG Industries,PPG,2021Q1,2021-03-31,분기말 총자본(자기자본),5969000000,USD,공시,https://www.sec.gov/Archives/edgar/data/79879/000007987921000023/,,16
PPG Industries,PPG,2021Q1,2021-03-31,분기말 지배지분 자본,5839000000,USD,공시,https://www.sec.gov/Archives/edgar/data/79879/000007987921000023/,,16
PPG Industries,PPG,2021Q1,2021-03-31,분기말 종가,150.26,USD,API,https://query1.finance.yahoo.com/v8/finance/chart/PPG?interval=1d&events=splits (2021-03-31),,16
PPG Industries,PPG,2021Q1,2021-03-31,분기말 상장주식수,237091179,주,공시(표지 기준일),https://www.sec.gov/Archives/edgar/data/79879/000007987921000023/,dei:EntityCommonStockSharesOutstanding 클래스 합,16
PPG Industries,PPG,2021Q1,2021-03-31,분기말 시가총액,35625320557,USD,계산(종가×주식수),https://query1.finance.yahoo.com/v8/finance/chart/PPG?interval=1d&events=splits (2021-03-31) ; https://www.sec.gov/Archives/edgar/data/79879/000007987921000023/,종가 150.26 × 주식수 237091179,16
PPG Industries,PPG,2021Q2,2021-06-30,분기별 매출액,4359000000,USD,공시,https://www.sec.gov/Archives/edgar/data/79879/000007987921000044/,,16
PPG Industries,PPG,2021Q2,2021-06-30,분기별 영업이익,644000000,USD,공시,https://www.sec.gov/Archives/edgar/data/79879/000007987921000044/,,16
PPG Industries,PPG,2021Q2,2021-06-30,분기별 당기순이익(지배),431000000,USD,공시,https://www.sec.gov/Archives/edgar/data/79879/000007987921000044/,,16
PPG Industries,PPG,2021Q2,2021-06-30,분기별 영업활동현금흐름,604000000,USD,계산(누적차감),https://www.sec.gov/Archives/edgar/data/79879/000007987921000044/ ; https://www.sec.gov/Archives/edgar/data/79879/000007987921000023/,누적 581000000 − 직전누적 -23000000 (시작 2021-01-01),16
PPG Industries,PPG,2021Q2,2021-06-30,분기말 자산총계,22353000000,USD,공시,https://www.sec.gov/Archives/edgar/data/79879/000007987921000044/,,16
PPG Industries,PPG,2021Q2,2021-06-30,분기말 부채총계,15942000000,USD,공시,https://www.sec.gov/Archives/edgar/data/79879/000007987921000044/,,16
PPG Industries,PPG,2021Q2,2021-06-30,분기말 총자본(자기자본),6411000000,USD,공시,https://www.sec.gov/Archives/edgar/data/79879/000007987921000044/,,16
PPG Industries,PPG,2021Q2,2021-06-30,분기말 지배지분 자본,6242000000,USD,공시,https://www.sec.gov/Archives/edgar/data/79879/000007987921000044/,,16
PPG Industries,PPG,2021Q2,2021-06-30,분기말 종가,169.77,USD,API,https://query1.finance.yahoo.com/v8/finance/chart/PPG?interval=1d&events=splits (2021-06-30),,16
PPG Industries,PPG,2021Q2,2021-06-30,분기말 상장주식수,237356580,주,공시(표지 기준일),https://www.sec.gov/Archives/edgar/data/79879/000007987921000044/,dei:EntityCommonStockSharesOutstanding 클래스 합,16
PPG Industries,PPG,2021Q2,2021-06-30,분기말 시가총액,40296026587,USD,계산(종가×주식수),https://query1.finance.yahoo.com/v8/finance/chart/PPG?interval=1d&events=splits (2021-06-30) ; https://www.sec.gov/Archives/edgar/data/79879/000007987921000044/,종가 169.77 × 주식수 237356580,16
PPG Industries,PPG,2021Q3,2021-09-30,분기별 매출액,4372000000,USD,공시,https://www.sec.gov/Archives/edgar/data/79879/000007987921000078/,,16
PPG Industries,PPG,2021Q3,2021-09-30,분기별 영업이익,548000000,USD,공시,https://www.sec.gov/Archives/edgar/data/79879/000007987921000078/,,16
PPG Industries,PPG,2021Q3,2021-09-30,분기별 당기순이익(지배),344000000,USD,공시,https://www.sec.gov/Archives/edgar/data/79879/000007987921000078/,,16
PPG Industries,PPG,2021Q3,2021-09-30,분기별 영업활동현금흐름,525000000,USD,계산(누적차감),https://www.sec.gov/Archives/edgar/data/79879/000007987921000078/ ; https://www.sec.gov/Archives/edgar/data/79879/000007987921000044/,누적 1106000000 − 직전누적 581000000 (시작 2021-01-01),16
PPG Industries,PPG,2021Q3,2021-09-30,분기말 자산총계,21883000000,USD,공시,https://www.sec.gov/Archives/edgar/data/79879/000007987921000078/,,16
PPG Industries,PPG,2021Q3,2021-09-30,분기말 부채총계,15473000000,USD,공시,https://www.sec.gov/Archives/edgar/data/79879/000007987921000078/,,16
PPG Industries,PPG,2021Q3,2021-09-30,분기말 총자본(자기자본),6410000000,USD,공시,https://www.sec.gov/Archives/edgar/data/79879/000007987921000078/,,16
PPG Industries,PPG,2021Q3,2021-09-30,분기말 지배지분 자본,6253000000,USD,공시,https://www.sec.gov/Archives/edgar/data/79879/000007987921000078/,,16
PPG Industries,PPG,2021Q3,2021-09-30,분기말 종가,143.01,USD,API,https://query1.finance.yahoo.com/v8/finance/chart/PPG?interval=1d&events=splits (2021-09-30),,16
PPG Industries,PPG,2021Q3,2021-09-30,분기말 상장주식수,237400853,주,공시(표지 기준일),https://www.sec.gov/Archives/edgar/data/79879/000007987921000078/,dei:EntityCommonStockSharesOutstanding 클래스 합,16
PPG Industries,PPG,2021Q3,2021-09-30,분기말 시가총액,33950695988,USD,계산(종가×주식수),https://query1.finance.yahoo.com/v8/finance/chart/PPG?interval=1d&events=splits (2021-09-30) ; https://www.sec.gov/Archives/edgar/data/79879/000007987921000078/,종가 143.01 × 주식수 237400853,16
PPG Industries,PPG,2021Q4,2021-12-31,분기별 매출액,4190000000,USD,계산(연간-3분기누적),https://www.sec.gov/Archives/edgar/data/79879/000007987922000009/ ; https://www.sec.gov/Archives/edgar/data/79879/000007987921000078/,연간 16802000000 − 9개월누적 12612000000 (RevenueFromContractWithCustomerExcludingAssessedTax),16
PPG Industries,PPG,2021Q4,2021-12-31,분기별 영업이익,348000000,USD,계산(연간-3분기누적),https://www.sec.gov/Archives/edgar/data/79879/000007987922000009/ ; https://www.sec.gov/Archives/edgar/data/79879/000007987921000078/,연간 2171000000 − 9개월누적 1823000000 (OperatingIncomeLoss),16
PPG Industries,PPG,2021Q4,2021-12-31,분기별 당기순이익(지배),286000000,USD,계산(연간-3분기누적),https://www.sec.gov/Archives/edgar/data/79879/000007987922000009/ ; https://www.sec.gov/Archives/edgar/data/79879/000007987921000078/,연간 1439000000 − 9개월누적 1153000000 (NetIncomeLoss),16
PPG Industries,PPG,2021Q4,2021-12-31,분기별 영업활동현금흐름,456000000,USD,계산(누적차감),https://www.sec.gov/Archives/edgar/data/79879/000007987922000009/ ; https://www.sec.gov/Archives/edgar/data/79879/000007987921000078/,누적 1562000000 − 직전누적 1106000000 (시작 2021-01-01),16
PPG Industries,PPG,2021Q4,2021-12-31,분기말 자산총계,21351000000,USD,공시,https://www.sec.gov/Archives/edgar/data/79879/000007987922000009/,,16
PPG Industries,PPG,2021Q4,2021-12-31,분기말 부채총계,14940000000,USD,공시,https://www.sec.gov/Archives/edgar/data/79879/000007987922000009/,,16
PPG Industries,PPG,2021Q4,2021-12-31,분기말 총자본(자기자본),6411000000,USD,공시,https://www.sec.gov/Archives/edgar/data/79879/000007987922000009/,,16
PPG Industries,PPG,2021Q4,2021-12-31,분기말 지배지분 자본,6286000000,USD,공시,https://www.sec.gov/Archives/edgar/data/79879/000007987922000009/,,16
PPG Industries,PPG,2021Q4,2021-12-31,분기말 종가,172.44,USD,API,https://query1.finance.yahoo.com/v8/finance/chart/PPG?interval=1d&events=splits (2021-12-31),,16
PPG Industries,PPG,2021Q4,2022-01-31,분기말 상장주식수,235998952,주,공시(표지 기준일),https://www.sec.gov/Archives/edgar/data/79879/000007987922000009/,dei:EntityCommonStockSharesOutstanding 클래스 합,16
PPG Industries,PPG,2021Q4,2021-12-31,분기말 시가총액,40695659283,USD,계산(종가×주식수),https://query1.finance.yahoo.com/v8/finance/chart/PPG?interval=1d&events=splits (2021-12-31) ; https://www.sec.gov/Archives/edgar/data/79879/000007987922000009/,종가 172.44 × 주식수 235998952,16
PPG Industries,PPG,2022Q1,2022-03-31,분기별 매출액,4308000000,USD,공시,https://www.sec.gov/Archives/edgar/data/79879/000007987922000025/,,16
PPG Industries,PPG,2022Q1,2022-03-31,분기별 영업이익,459000000,USD,공시,https://www.sec.gov/Archives/edgar/data/79879/000007987922000025/,,16
PPG Industries,PPG,2022Q1,2022-03-31,분기별 당기순이익(지배),18000000,USD,공시,https://www.sec.gov/Archives/edgar/data/79879/000007987922000025/,,16
PPG Industries,PPG,2022Q1,2022-03-31,분기별 영업활동현금흐름,-304000000,USD,공시,https://www.sec.gov/Archives/edgar/data/79879/000007987922000025/,,16
PPG Industries,PPG,2022Q1,2022-03-31,분기말 자산총계,21888000000,USD,공시,https://www.sec.gov/Archives/edgar/data/79879/000007987922000025/,,16
PPG Industries,PPG,2022Q1,2022-03-31,분기말 부채총계,15555000000,USD,공시,https://www.sec.gov/Archives/edgar/data/79879/000007987922000025/,,16
PPG Industries,PPG,2022Q1,2022-03-31,분기말 총자본(자기자본),6333000000,USD,공시,https://www.sec.gov/Archives/edgar/data/79879/000007987922000025/,,16
PPG Industries,PPG,2022Q1,2022-03-31,분기말 지배지분 자본,6218000000,USD,공시,https://www.sec.gov/Archives/edgar/data/79879/000007987922000025/,,16
PPG Industries,PPG,2022Q1,2022-03-31,분기말 종가,131.07,USD,API,https://query1.finance.yahoo.com/v8/finance/chart/PPG?interval=1d&events=splits (2022-03-31),,16
PPG Industries,PPG,2022Q1,2022-03-31,분기말 상장주식수,236194347,주,공시(표지 기준일),https://www.sec.gov/Archives/edgar/data/79879/000007987922000025/,dei:EntityCommonStockSharesOutstanding 클래스 합,16
PPG Industries,PPG,2022Q1,2022-03-31,분기말 시가총액,30957993061,USD,계산(종가×주식수),https://query1.finance.yahoo.com/v8/finance/chart/PPG?interval=1d&events=splits (2022-03-31) ; https://www.sec.gov/Archives/edgar/data/79879/000007987922000025/,종가 131.07 × 주식수 236194347,16
PPG Industries,PPG,2022Q2,2022-06-30,분기별 매출액,4691000000,USD,공시,https://www.sec.gov/Archives/edgar/data/79879/000007987922000049/,,16
PPG Industries,PPG,2022Q2,2022-06-30,분기별 영업이익,602000000,USD,공시,https://www.sec.gov/Archives/edgar/data/79879/000007987922000049/,,16
PPG Industries,PPG,2022Q2,2022-06-30,분기별 당기순이익(지배),441000000,USD,공시,https://www.sec.gov/Archives/edgar/data/79879/000007987922000049/,,16
PPG Industries,PPG,2022Q2,2022-06-30,분기별 영업활동현금흐름,168000000,USD,계산(누적차감),https://www.sec.gov/Archives/edgar/data/79879/000007987922000049/ ; https://www.sec.gov/Archives/edgar/data/79879/000007987922000025/,누적 -136000000 − 직전누적 -304000000 (시작 2022-01-01),16
PPG Industries,PPG,2022Q2,2022-06-30,분기말 자산총계,21572000000,USD,공시,https://www.sec.gov/Archives/edgar/data/79879/000007987922000049/,,16
PPG Industries,PPG,2022Q2,2022-06-30,분기말 부채총계,15281000000,USD,공시,https://www.sec.gov/Archives/edgar/data/79879/000007987922000049/,,16
PPG Industries,PPG,2022Q2,2022-06-30,분기말 총자본(자기자본),6291000000,USD,공시,https://www.sec.gov/Archives/edgar/data/79879/000007987922000049/,,16
PPG Industries,PPG,2022Q2,2022-06-30,분기말 지배지분 자본,6182000000,USD,공시,https://www.sec.gov/Archives/edgar/data/79879/000007987922000049/,,16
PPG Industries,PPG,2022Q2,2022-06-30,분기말 종가,114.34,USD,API,https://query1.finance.yahoo.com/v8/finance/chart/PPG?interval=1d&events=splits (2022-06-30),,16
PPG Industries,PPG,2022Q2,2022-06-30,분기말 상장주식수,234997372,주,공시(표지 기준일),https://www.sec.gov/Archives/edgar/data/79879/000007987922000049/,dei:EntityCommonStockSharesOutstanding 클래스 합,16
PPG Industries,PPG,2022Q2,2022-06-30,분기말 시가총액,26869599514,USD,계산(종가×주식수),https://query1.finance.yahoo.com/v8/finance/chart/PPG?interval=1d&events=splits (2022-06-30) ; https://www.sec.gov/Archives/edgar/data/79879/000007987922000049/,종가 114.34 × 주식수 234997372,16
PPG Industries,PPG,2022Q3,2022-09-30,분기별 매출액,4468000000,USD,공시,https://www.sec.gov/Archives/edgar/data/79879/000007987922000078/,,16
PPG Industries,PPG,2022Q3,2022-09-30,분기별 영업이익,554000000,USD,공시,https://www.sec.gov/Archives/edgar/data/79879/000007987922000078/,,16
